"","rules","support","confidence","lift","count"
"333","{soda} => {sausage}",0.0232142857142857,0.131979695431472,1.5160744500846,52
"230","{margarine} => {rolls/buns}",0.01875,0.3,1.5,42
"231","{rolls/buns} => {margarine}",0.01875,0.09375,1.5,42
"342","{pastry} => {shopping bags}",0.0138392857142857,0.151219512195122,1.49881286423484,31
"343","{shopping bags} => {pastry}",0.0138392857142857,0.13716814159292,1.49881286423484,31
"122","{beef} => {whole milk}",0.0214285714285714,0.387096774193548,1.49757646665552,48
"123","{whole milk} => {beef}",0.0214285714285714,0.0829015544041451,1.49757646665552,48
"149","{whole milk} => {napkins}",0.0196428571428571,0.075993091537133,1.49319758809805,44
"148","{napkins} => {whole milk}",0.0196428571428571,0.385964912280702,1.49319758809805,44
"224","{margarine} => {bottled water}",0.0116071428571429,0.185714285714286,1.4910394265233,26
"225","{bottled water} => {margarine}",0.0116071428571429,0.0931899641577061,1.4910394265233,26
"146","{napkins} => {other vegetables}",0.0147321428571429,0.289473684210526,1.49062310949788,33
"147","{other vegetables} => {napkins}",0.0147321428571429,0.0758620689655172,1.49062310949788,33
"338","{sausage} => {other vegetables}",0.025,0.287179487179487,1.47880931329207,56
"339","{other vegetables} => {sausage}",0.025,0.128735632183908,1.47880931329207,56
"68","{hygiene articles} => {whole milk}",0.0142857142857143,0.380952380952381,1.47380541162925,32
"69","{whole milk} => {hygiene articles}",0.0142857142857143,0.0552677029360967,1.47380541162925,32
"318","{fruit/vegetable juice} => {whole milk}",0.028125,0.379518072289157,1.468256445471,63
"319","{whole milk} => {fruit/vegetable juice}",0.028125,0.10880829015544,1.468256445471,63
"116","{beef} => {yogurt}",0.0111607142857143,0.201612903225806,1.45213152162639,25
"117","{yogurt} => {beef}",0.0111607142857143,0.0803858520900322,1.45213152162639,25
"579","{soda,yogurt} => {whole milk}",0.0107142857142857,0.375,1.45077720207254,24
"28","{oil} => {whole milk}",0.0125,0.373333333333333,1.44432930339666,28
"197","{shopping bags} => {coffee}",0.0102678571428571,0.101769911504425,1.4428139352526,23
"196","{coffee} => {shopping bags}",0.0102678571428571,0.145569620253165,1.4428139352526,23
"466","{other vegetables} => {whole milk}",0.0723214285714286,0.372413793103448,1.44077184205825,162
"467","{whole milk} => {other vegetables}",0.0723214285714286,0.27979274611399,1.44077184205825,162
"370","{shopping bags} => {soda}",0.0254464285714286,0.252212389380531,1.4338978482548,57
"371","{soda} => {shopping bags}",0.0254464285714286,0.144670050761421,1.4338978482548,57
"292","{domestic eggs} => {rolls/buns}",0.01875,0.285714285714286,1.42857142857143,42
"293","{rolls/buns} => {domestic eggs}",0.01875,0.09375,1.42857142857143,42
"350","{pastry} => {tropical fruit}",0.0133928571428571,0.146341463414634,1.42523860021209,30
"351","{tropical fruit} => {pastry}",0.0133928571428571,0.130434782608696,1.42523860021209,30
"410","{citrus fruit} => {whole milk}",0.0348214285714286,0.367924528301887,1.42340404731645,78
"411","{whole milk} => {citrus fruit}",0.0348214285714286,0.134715025906736,1.42340404731645,78
"582","{rolls/buns,soda} => {other vegetables}",0.0120535714285714,0.275510204081633,1.41871921182266,27
"52","{dessert} => {whole milk}",0.0147321428571429,0.366666666666667,1.41853770869315,33
"53","{whole milk} => {dessert}",0.0147321428571429,0.0569948186528497,1.41853770869315,33
"416","{bottled water} => {soda}",0.0308035714285714,0.247311827956989,1.40603678838491,69
"417","{soda} => {bottled water}",0.0308035714285714,0.175126903553299,1.40603678838491,69
"356","{pastry} => {yogurt}",0.0178571428571429,0.195121951219512,1.40537997019842,40
"357","{yogurt} => {pastry}",0.0178571428571429,0.128617363344051,1.40537997019842,40
"362","{pastry} => {whole milk}",0.0330357142857143,0.360975609756098,1.39652049370235,74
"363","{whole milk} => {pastry}",0.0330357142857143,0.127806563039724,1.39652049370235,74
"140","{napkins} => {soda}",0.0125,0.245614035087719,1.39638436192003,28
"141","{soda} => {napkins}",0.0125,0.0710659898477157,1.39638436192003,28
"50","{dessert} => {other vegetables}",0.0107142857142857,0.266666666666667,1.37318007662835,24
"51","{other vegetables} => {dessert}",0.0107142857142857,0.0551724137931034,1.37318007662835,24
"310","{fruit/vegetable juice} => {soda}",0.0178571428571429,0.240963855421687,1.36994679224512,40
"311","{soda} => {fruit/vegetable juice}",0.0178571428571429,0.101522842639594,1.36994679224512,40
"340","{sausage} => {whole milk}",0.0308035714285714,0.353846153846154,1.36893848810947,69
"540","{bottled water,other vegetables} => {whole milk}",0.0102678571428571,0.353846153846154,1.36893848810947,23
"341","{whole milk} => {sausage}",0.0308035714285714,0.119170984455959,1.36893848810947,69
"586","{soda,whole milk} => {rolls/buns}",0.0116071428571429,0.273684210526316,1.36842105263158,26
"326","{sausage} => {citrus fruit}",0.0111607142857143,0.128205128205128,1.35462022254475,25
"327","{citrus fruit} => {sausage}",0.0111607142857143,0.117924528301887,1.35462022254475,25
"541","{bottled water,whole milk} => {other vegetables}",0.0102678571428571,0.261363636363636,1.34587251828631,23
"415","{root vegetables} => {bottled water}",0.0183035714285714,0.16734693877551,1.34357398873528,41
"414","{bottled water} => {root vegetables}",0.0183035714285714,0.146953405017921,1.34357398873528,41
"23","{long life bakery product} => {whole milk}",0.0116071428571429,0.346666666666667,1.34116292458261,26
"346","{pastry} => {citrus fruit}",0.0116071428571429,0.126829268292683,1.34008283479061,26
"347","{citrus fruit} => {pastry}",0.0116071428571429,0.122641509433962,1.34008283479061,26
"354","{pastry} => {soda}",0.0214285714285714,0.234146341463415,1.3311873220255,48
"355","{soda} => {pastry}",0.0214285714285714,0.121827411167513,1.3311873220255,48
"510","{rolls/buns,sausage} => {whole milk}",0.0107142857142857,0.342857142857143,1.32642487046632,24
"406","{citrus fruit} => {rolls/buns}",0.025,0.264150943396226,1.32075471698113,56
"407","{rolls/buns} => {citrus fruit}",0.025,0.125,1.32075471698113,56
"283","{bottled water} => {domestic eggs}",0.0107142857142857,0.0860215053763441,1.31080389144905,24
"282","{domestic eggs} => {bottled water}",0.0107142857142857,0.163265306122449,1.31080389144905,24
"20","{waffles} => {whole milk}",0.0107142857142857,0.338028169014085,1.30774283003722,24
"559","{tropical fruit,whole milk} => {rolls/buns}",0.0111607142857143,0.260416666666667,1.30208333333333,25
"602","{other vegetables,whole milk} => {rolls/buns}",0.01875,0.259259259259259,1.2962962962963,42
"369","{root vegetables} => {shopping bags}",0.0142857142857143,0.130612244897959,1.29456384323641,32
"368","{shopping bags} => {root vegetables}",0.0142857142857143,0.141592920353982,1.29456384323641,32
"358","{pastry} => {rolls/buns}",0.0236607142857143,0.258536585365854,1.29268292682927,53
"359","{rolls/buns} => {pastry}",0.0236607142857143,0.118303571428571,1.29268292682927,53
"126","{bottled beer} => {root vegetables}",0.0111607142857143,0.140449438202247,1.28410914927769,25
"127","{root vegetables} => {bottled beer}",0.0111607142857143,0.102040816326531,1.28410914927769,25
"432","{tropical fruit} => {rolls/buns}",0.0263392857142857,0.256521739130435,1.28260869565217,59
"433","{rolls/buns} => {tropical fruit}",0.0263392857142857,0.131696428571429,1.28260869565217,59
"128","{bottled beer} => {soda}",0.0178571428571429,0.224719101123595,1.27759082872298,40
"129","{soda} => {bottled beer}",0.0178571428571429,0.101522842639594,1.27759082872298,40
"376","{shopping bags} => {other vegetables}",0.025,0.247787610619469,1.2759637880175,56
"377","{other vegetables} => {shopping bags}",0.025,0.128735632183908,1.2759637880175,56
"58","{chocolate} => {other vegetables}",0.0107142857142857,0.247422680412371,1.27408460718095,24
"59","{other vegetables} => {chocolate}",0.0107142857142857,0.0551724137931034,1.27408460718095,24
"595","{whole milk,yogurt} => {rolls/buns}",0.0142857142857143,0.253968253968254,1.26984126984127,32
"249","{rolls/buns} => {curd}",0.0160714285714286,0.0803571428571429,1.26760563380282,36
"248","{curd} => {rolls/buns}",0.0160714285714286,0.253521126760563,1.26760563380282,36
"164","{newspapers} => {bottled water}",0.0120535714285714,0.156976744186047,1.26031507876969,27
"165","{bottled water} => {newspapers}",0.0120535714285714,0.0967741935483871,1.26031507876969,27
"174","{newspapers} => {whole milk}",0.025,0.325581395348837,1.25958950877616,56
"175","{whole milk} => {newspapers}",0.025,0.0967184801381693,1.25958950877616,56
"328","{sausage} => {tropical fruit}",0.0111607142857143,0.128205128205128,1.24860646599777,25
"329","{tropical fruit} => {sausage}",0.0111607142857143,0.108695652173913,1.24860646599777,25
"450","{soda} => {rolls/buns}",0.04375,0.248730964467005,1.24365482233503,98
"451","{rolls/buns} => {soda}",0.04375,0.21875,1.24365482233503,98
"288","{domestic eggs} => {soda}",0.0142857142857143,0.217687074829932,1.23761179598743,32
"289","{soda} => {domestic eggs}",0.0142857142857143,0.0812182741116751,1.23761179598743,32
"590","{other vegetables,whole milk} => {soda}",0.015625,0.216049382716049,1.22830105909632,35
"424","{bottled water} => {whole milk}",0.0392857142857143,0.315412186379928,1.22024749134895,88
"425","{whole milk} => {bottled water}",0.0392857142857143,0.151986183074266,1.22024749134895,88
"156","{frankfurter} => {yogurt}",0.0102678571428571,0.166666666666667,1.20042872454448,23
"157","{yogurt} => {frankfurter}",0.0102678571428571,0.0739549839228296,1.20042872454448,23
"206","{coffee} => {whole milk}",0.021875,0.310126582278481,1.19979886753678,49
"207","{whole milk} => {coffee}",0.021875,0.0846286701208981,1.19979886753678,49
"423","{other vegetables} => {bottled water}",0.0290178571428571,0.149425287356322,1.1996868949038,65
"422","{bottled water} => {other vegetables}",0.0290178571428571,0.232974910394265,1.1996868949038,65
"60","{chocolate} => {whole milk}",0.0133928571428571,0.309278350515464,1.19651728005983,30
"61","{whole milk} => {chocolate}",0.0133928571428571,0.0518134715025907,1.19651728005983,30
"57","{rolls/buns} => {chocolate}",0.0102678571428571,0.0513392857142857,1.18556701030928,23
"56","{chocolate} => {rolls/buns}",0.0102678571428571,0.237113402061856,1.18556701030928,23
"200","{coffee} => {yogurt}",0.0116071428571429,0.164556962025316,1.18523342423379,26
"201","{yogurt} => {coffee}",0.0116071428571429,0.0836012861736334,1.18523342423379,26
"464","{rolls/buns} => {whole milk}",0.0607142857142857,0.303571428571429,1.17443868739206,136
"465","{whole milk} => {rolls/buns}",0.0607142857142857,0.234887737478411,1.17443868739206,136
"449","{yogurt} => {soda}",0.0285714285714286,0.205787781350482,1.16996099041899,64
"448","{soda} => {yogurt}",0.0285714285714286,0.16243654822335,1.16996099041899,64
"574","{root vegetables,whole milk} => {rolls/buns}",0.0111607142857143,0.233644859813084,1.16822429906542,25
"366","{shopping bags} => {tropical fruit}",0.0120535714285714,0.119469026548673,1.16352443247403,27
"367","{tropical fruit} => {shopping bags}",0.0120535714285714,0.117391304347826,1.16352443247403,27
"457","{rolls/buns} => {yogurt}",0.0321428571428571,0.160714285714286,1.15755627009646,72
"456","{yogurt} => {rolls/buns}",0.0321428571428571,0.231511254019293,1.15755627009646,72
"134","{bottled beer} => {other vegetables}",0.0178571428571429,0.224719101123595,1.15717422187783,40
"135","{other vegetables} => {bottled beer}",0.0178571428571429,0.0919540229885057,1.15717422187783,40
"360","{pastry} => {other vegetables}",0.0205357142857143,0.224390243902439,1.15548079618727,46
"361","{other vegetables} => {pastry}",0.0205357142857143,0.105747126436782,1.15548079618727,46
"592","{other vegetables,yogurt} => {rolls/buns}",0.0107142857142857,0.230769230769231,1.15384615384615,24
"39","{onions} => {whole milk}",0.0111607142857143,0.297619047619048,1.15141047783535,25
"571","{other vegetables,root vegetables} => {rolls/buns}",0.0102678571428571,0.23,1.15,23
"420","{bottled water} => {rolls/buns}",0.0285714285714286,0.229390681003584,1.14695340501792,64
"421","{rolls/buns} => {bottled water}",0.0285714285714286,0.142857142857143,1.14695340501792,64
"314","{fruit/vegetable juice} => {rolls/buns}",0.0169642857142857,0.228915662650602,1.14457831325301,38
"315","{rolls/buns} => {fruit/vegetable juice}",0.0169642857142857,0.0848214285714286,1.14457831325301,38
"144","{napkins} => {rolls/buns}",0.0116071428571429,0.228070175438596,1.14035087719298,26
"145","{rolls/buns} => {napkins}",0.0116071428571429,0.0580357142857143,1.14035087719298,26
"542","{other vegetables,whole milk} => {bottled water}",0.0102678571428571,0.141975308641975,1.13987344572769,23
"374","{shopping bags} => {rolls/buns}",0.0227678571428571,0.225663716814159,1.1283185840708,51
"375","{rolls/buns} => {shopping bags}",0.0227678571428571,0.113839285714286,1.1283185840708,51
"462","{rolls/buns} => {other vegetables}",0.04375,0.21875,1.1264367816092,98
"463","{other vegetables} => {rolls/buns}",0.04375,0.225287356321839,1.1264367816092,98
"442","{root vegetables} => {rolls/buns}",0.0245535714285714,0.224489795918367,1.12244897959184,55
"443","{rolls/buns} => {root vegetables}",0.0245535714285714,0.122767857142857,1.12244897959184,55
"364","{shopping bags} => {citrus fruit}",0.0107142857142857,0.106194690265487,1.12205710469194,24
"365","{citrus fruit} => {shopping bags}",0.0107142857142857,0.113207547169811,1.12205710469194,24
"162","{frankfurter} => {whole milk}",0.0178571428571429,0.289855072463768,1.12137368276138,40
"163","{whole milk} => {frankfurter}",0.0178571428571429,0.0690846286701209,1.12137368276138,40
"372","{shopping bags} => {yogurt}",0.015625,0.154867256637168,1.11544262015195,35
"373","{yogurt} => {shopping bags}",0.015625,0.112540192926045,1.11544262015195,35
"44","{canned beer} => {soda}",0.0151785714285714,0.195402298850575,1.11091662290682,34
"45","{soda} => {canned beer}",0.0151785714285714,0.0862944162436548,1.11091662290682,34
"137","{whole milk} => {bottled beer}",0.0227678571428571,0.0880829015544041,1.10845898585318,51
"136","{bottled beer} => {whole milk}",0.0227678571428571,0.286516853932584,1.10845898585318,51
"43","{bottled water} => {canned beer}",0.0107142857142857,0.0860215053763441,1.10740328760351,24
"42","{canned beer} => {bottled water}",0.0107142857142857,0.137931034482759,1.10740328760351,24
"166","{newspapers} => {soda}",0.0147321428571429,0.191860465116279,1.09078030929052,33
"167","{soda} => {newspapers}",0.0147321428571429,0.083756345177665,1.09078030929052,33
"587","{rolls/buns,whole milk} => {soda}",0.0116071428571429,0.191176470588235,1.08689160943565,26
"581","{whole milk,yogurt} => {soda}",0.0107142857142857,0.19047619047619,1.082910321489,24
"217","{rolls/buns} => {butter}",0.0120535714285714,0.0602678571428571,1.08,27
"216","{butter} => {rolls/buns}",0.0120535714285714,0.216,1.08,27
"452","{soda} => {other vegetables}",0.0366071428571429,0.208121827411168,1.07170780092187,82
"453","{other vegetables} => {soda}",0.0366071428571429,0.188505747126437,1.07170780092187,82
"184","{brown bread} => {soda}",0.0116071428571429,0.188405797101449,1.07113955712499,26
"185","{soda} => {brown bread}",0.0116071428571429,0.065989847715736,1.07113955712499,26
"348","{pastry} => {bottled water}",0.0120535714285714,0.131707317073171,1.05743509047994,27
"349","{bottled water} => {pastry}",0.0120535714285714,0.0967741935483871,1.05743509047994,27
"262","{pip fruit} => {soda}",0.0129464285714286,0.185897435897436,1.05687882337629,29
"263","{soda} => {pip fruit}",0.0129464285714286,0.0736040609137056,1.05687882337629,29
"188","{brown bread} => {rolls/buns}",0.0129464285714286,0.210144927536232,1.05072463768116,29
"189","{rolls/buns} => {brown bread}",0.0129464285714286,0.0647321428571429,1.05072463768116,29
"160","{frankfurter} => {other vegetables}",0.0125,0.202898550724638,1.0448109278694,28
"161","{other vegetables} => {frankfurter}",0.0125,0.064367816091954,1.0448109278694,28
"585","{rolls/buns,soda} => {whole milk}",0.0116071428571429,0.26530612244898,1.02640019738465,26
"352","{pastry} => {root vegetables}",0.0102678571428571,0.11219512195122,1.02578397212544,23
"353","{root vegetables} => {pastry}",0.0102678571428571,0.0938775510204082,1.02578397212544,23
"266","{pip fruit} => {rolls/buns}",0.0142857142857143,0.205128205128205,1.02564102564103,32
"267","{rolls/buns} => {pip fruit}",0.0142857142857143,0.0714285714285714,1.02564102564103,32
"378","{shopping bags} => {whole milk}",0.0258928571428571,0.256637168141593,0.992862273984746,58
"379","{whole milk} => {shopping bags}",0.0258928571428571,0.100172711571675,0.992862273984746,58
"107","{rolls/buns} => {pork}",0.0111607142857143,0.0558035714285714,0.992063492063492,25
"106","{pork} => {rolls/buns}",0.0111607142857143,0.198412698412698,0.992063492063492,25
"204","{coffee} => {other vegetables}",0.0133928571428571,0.189873417721519,0.97773897861196,30
"205","{other vegetables} => {coffee}",0.0133928571428571,0.0689655172413793,0.97773897861196,30
"428","{tropical fruit} => {soda}",0.0174107142857143,0.169565217391304,0.964025601412492,39
"429","{soda} => {tropical fruit}",0.0174107142857143,0.0989847715736041,0.964025601412492,39
"168","{newspapers} => {yogurt}",0.0102678571428571,0.133720930232558,0.963134674343827,23
"169","{yogurt} => {newspapers}",0.0102678571428571,0.0739549839228296,0.963134674343827,23
"202","{coffee} => {rolls/buns}",0.0133928571428571,0.189873417721519,0.949367088607595,30
"203","{rolls/buns} => {coffee}",0.0133928571428571,0.0669642857142857,0.949367088607595,30
"455","{whole milk} => {soda}",0.0424107142857143,0.164075993091537,0.932817828743765,95
"454","{soda} => {whole milk}",0.0424107142857143,0.241116751269036,0.932817828743764,95
"387","{soda} => {whipped/sour cream}",0.0129464285714286,0.0736040609137056,0.931486420602828,29
"386","{whipped/sour cream} => {soda}",0.0129464285714286,0.163841807909605,0.931486420602828,29
"130","{bottled beer} => {yogurt}",0.0102678571428571,0.129213483146067,0.9306694606019,23
"131","{yogurt} => {bottled beer}",0.0102678571428571,0.0739549839228296,0.9306694606019,23
"438","{root vegetables} => {soda}",0.0169642857142857,0.155102040816327,0.881798404641044,38
"439","{soda} => {root vegetables}",0.0169642857142857,0.0964467005076142,0.881798404641044,38
"173","{other vegetables} => {newspapers}",0.0129464285714286,0.0666666666666667,0.868217054263566,29
"172","{newspapers} => {other vegetables}",0.0129464285714286,0.168604651162791,0.868217054263566,29
"390","{whipped/sour cream} => {rolls/buns}",0.0133928571428571,0.169491525423729,0.847457627118644,30
"391","{rolls/buns} => {whipped/sour cream}",0.0133928571428571,0.0669642857142857,0.847457627118644,30
"47","{rolls/buns} => {canned beer}",0.0129464285714286,0.0647321428571429,0.833333333333333,29
"46","{canned beer} => {rolls/buns}",0.0129464285714286,0.166666666666667,0.833333333333333,29
"199","{soda} => {coffee}",0.0102678571428571,0.0583756345177665,0.827603932403778,23
"198","{coffee} => {soda}",0.0102678571428571,0.145569620253165,0.827603932403778,23
"132","{bottled beer} => {rolls/buns}",0.0129464285714286,0.162921348314607,0.814606741573034,29
"133","{rolls/buns} => {bottled beer}",0.0129464285714286,0.0647321428571429,0.814606741573034,29
"403","{soda} => {citrus fruit}",0.0129464285714286,0.0736040609137056,0.777703285125946,29
"402","{citrus fruit} => {soda}",0.0129464285714286,0.136792452830189,0.777703285125946,29
